id,name,tdl,idgfam,y
7452,Huntingtin,Tchem,NULL,-1
7921,Hyccin,Tbio,NULL,-1
6866,"Hydroxyacylglutathione hydrolase, mitochondrial",Tbio,NULL,-1
7723,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",Tbio,NULL,-1
7503,Hypoxia-inducible factor 1-alpha,Tchem,NULL,-1
7600,Hypoxia-inducible factor 1-alpha inhibitor,Tbio,NULL,-1
9227,Ig lambda-2 chain C regions,Tdark,NULL,-1
2117,Inactive caspase-12,Tbio,NULL,-1
10100,Induced myeloid leukemia cell differentiation protein Mcl-1,Tchem,NULL,-1
7896,Insulin-like growth factor I,Tbio,NULL,-1
8046,Insulin-like growth factor-binding protein 1,Tchem,NULL,-1
7842,Insulin-like growth factor-binding protein 3,Tchem,NULL,-1
8126,"Insulin, isoform 2",Tbio,NULL,-1
8588,Integrin alpha-2,Tbio,NULL,-1
8341,Integrin alpha-5,Tbio,NULL,-1
8393,Integrin alpha-IIb,Tclin,NULL,-1
8190,Integrin beta-2,Tbio,NULL,-1
8589,Integrin beta-3,Tclin,NULL,-1
7851,Interferon alpha-2,Tbio,NULL,-1
8100,Interferon gamma,Tbio,NULL,-1
7964,Interleukin-1 alpha,Tchem,NULL,-1
8257,Interleukin-1 beta,Tclin,NULL,-1
8075,Interleukin-1 receptor antagonist protein,Tchem,NULL,-1
8019,Interleukin-1 receptor type 1,Tclin,NULL,-1
8018,Interleukin-10,Tbio,NULL,-1
8210,Interleukin-12 subunit alpha,Tclin,NULL,-1
8070,Interleukin-12 subunit beta,Tclin,NULL,-1
8156,Interleukin-13,Tbio,NULL,-1
8113,Interleukin-2,Tchem,NULL,-1
8114,Interleukin-2 receptor subunit alpha,Tclin,NULL,-1
8217,Interleukin-4,Tbio,NULL,-1
8024,Interleukin-5,Tclin,NULL,-1
8076,Interleukin-6,Tclin,NULL,-1
8260,Interleukin-8,Tchem,NULL,-1
8298,Iodotyrosine deiodinase 1,Tbio,NULL,-1
7713,Islet amyloid polypeptide,Tbio,NULL,-1
7996,Isocitrate dehydrogenase [NADP] cytoplasmic,Tchem,NULL,-1
13233,Junction plakoglobin,Tbio,NULL,-1
8995,Kelch-like ECH-associated protein 1,Tclin,NULL,-1
9029,Kininogen-1,Tbio,NULL,-1
8991,L-lactate dehydrogenase A chain,Tchem,NULL,-1
10124,Lactadherin,Tbio,NULL,-1
18021,Lactotransferrin,Tbio,NULL,-1
9479,Lactoylglutathione lyase,Tchem,NULL,-1
3828,Lanosterol 14-alpha demethylase,Tchem,NULL,-1
9173,Lens epithelial cell protein LEP503,Tdark,NULL,-1
9289,Leukemia inhibitory factor receptor,Tbio,NULL,-1
9382,Leukotriene A-4 hydrolase,Tchem,NULL,-1
9523,Lipoprotein lipase,Tchem,NULL,-1
5702,Liver carboxylesterase 1,Tchem,NULL,-1
9086,Low-density lipoprotein receptor,Tchem,NULL,-1
8772,Lysine-specific demethylase 4A,Tchem,NULL,-1
8709,Lysine-specific demethylase 4E,Tchem,NULL,-1
8845,Lysine-specific histone demethylase 1A,Tchem,NULL,-1
10411,M-phase inducer phosphatase 1,Tchem,NULL,-1
10524,M-phase phosphoprotein 8,Tbio,NULL,-1
10370,Matrix metalloproteinase-9,Tchem,NULL,-1
10130,Methylated-DNA--protein-cysteine methyltransferase,Tchem,NULL,-1
10750,"Methylmalonyl-CoA mutase, mitochondrial",Tbio,NULL,-1
16930,Microtubule-associated protein tau,Tchem,NULL,-1
10336,Microtubule-associated proteins 1A/1B light chain 3B,Tbio,NULL,-1
10452,Monocarboxylate transporter 1,Tchem,NULL,-1
10379,Monocarboxylate transporter 10,Tbio,NULL,-1
15762,Mothers against decapentaplegic homolog 2,Tbio,NULL,-1
16238,Mothers against decapentaplegic homolog 3,Tbio,NULL,-1
15040,Multidrug and toxin extrusion protein 1,Tchem,NULL,-1
15428,Multidrug and toxin extrusion protein 2,Tchem,NULL,-1
10071,Multidrug resistance protein 1,Tchem,NULL,-1
10462,Multidrug resistance-associated protein 1,Tchem,NULL,-1
10566,Multidrug resistance-associated protein 4,Tbio,NULL,-1
10567,Multidrug resistance-associated protein 6,Tbio,NULL,-1
10853,Myc proto-oncogene protein,Tbio,NULL,-1
10180,Myelin basic protein,Tbio,NULL,-1
12879,Myeloperoxidase,Tchem,NULL,-1
10856,Myosin-10,Tbio,NULL,-1
11245,"NACHT, LRR and PYD domains-containing protein 1",Tbio,NULL,-1
15811,NAD-dependent protein deacetylase sirtuin-1,Tchem,NULL,-1
11398,NAD(P)H dehydrogenase [quinone] 1,Tchem,NULL,-1
11049,Nanos homolog 3,Tbio,NULL,-1
11584,Nephrin,Tbio,NULL,-1
10437,Neutrophil collagenase,Tclin,NULL,-1
5380,Neutrophil elastase,Tchem,NULL,-1
8012,NF-kappa-B inhibitor alpha,Tchem,NULL,-1
8067,NF-kappa-B inhibitor beta,Tbio,NULL,-1
11086,Nicotinamide phosphoribosyltransferase,Tchem,NULL,-1
11264,Niemann-Pick C1 protein,Tbio,NULL,-1
11197,"Nitric oxide synthase, inducible",Tchem,NULL,-1
11413,Nuclear factor erythroid 2-related factor 2,Tchem,NULL,-1
11163,Nuclear factor NF-kappa-B p105 subunit,Tchem,NULL,-1
11058,Nuclear receptor coactivator 1,Tchem,NULL,-1
10935,Nuclear receptor coactivator 2,Tbio,NULL,-1
10937,Nuclear receptor corepressor 1,Tchem,NULL,-1
11212,Nuclear receptor corepressor 2,Tchem,NULL,-1
11452,Nuclear receptor-interacting protein 1,Tbio,NULL,-1
12294,Oncostatin-M,Tbio,NULL,-1
4478,Ornithine decarboxylase,Tclin,NULL,-1
12633,Paired box protein Pax-8,Tbio,NULL,-1
13612,Peroxisome proliferator-activated receptor gamma coactivator 1-alpha,Tbio,NULL,-1
1118,Phorbol-12-myristate-13-acetate-induced protein 1,Tbio,NULL,-1
13689,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",Tbio,NULL,-1
12749,"Phosphoenolpyruvate carboxykinase, cytosolic [GTP]",Tchem,NULL,-1
13191,Phospholipase D2,Tchem,NULL,-1
3755,Phylloquinone omega-hydroxylase CYP4F2,Tbio,NULL,-1
13284,Plasminogen,Tclin,NULL,-1
12190,Plasminogen activator inhibitor 1,Tchem,NULL,-1
13153,Plasminogen receptor (KT),Tbio,NULL,-1
4068,Platelet basic protein,Tbio,NULL,-1
13150,Platelet factor 4,Tbio,NULL,-1
12882,Platelet factor 4 variant,Tbio,NULL,-1
12716,Platelet-derived growth factor subunit A,Tchem,NULL,-1
12530,Platelet-derived growth factor subunit B,Tchem,NULL,-1
12401,Poly [ADP-ribose] polymerase 1,Tclin,NULL,-1
12283,Polyadenylate-binding protein 2,Tbio,NULL,-1
1270,Potassium-transporting ATPase alpha chain 2,Tchem,NULL,-1
1254,Potassium-transporting ATPase subunit beta,Tclin,NULL,-1
9344,Prelamin-A/C,Tbio,NULL,-1
5100,Pro-epidermal growth factor,Tbio,NULL,-1
11349,"Pro-neuregulin-1, membrane-bound isoform",Tbio,NULL,-1
12784,Prohibitin-2,Tbio,NULL,-1
12496,Proliferation-associated protein 2G4,Tbio,NULL,-1
13668,"Proline dehydrogenase 1, mitochondrial",Tbio,NULL,-1
9554,Prolow-density lipoprotein receptor-related protein 1,Tbio,NULL,-1
13729,Prostaglandin E synthase,Tchem,NULL,-1
13014,Prostaglandin E synthase 2,Tchem,NULL,-1
13017,Prostaglandin G/H synthase 1,Tclin,NULL,-1
12961,Prostaglandin G/H synthase 2,Tclin,NULL,-1
13730,Prostaglandin reductase 1,Tbio,NULL,-1
8868,Prostate-specific antigen,Tchem,NULL,-1
17597,Protein tyrosine phosphatase type IVA 3,Tchem,NULL,-1
12671,Protein-arginine deiminase type-4,Tchem,NULL,-1
17291,Prothrombin,Tclin,NULL,-1
6254,Proto-oncogene c-Fos,Tbio,NULL,-1
13728,Putative protein PTGES3L,Tdark,NULL,-1
16825,Putative TP73 antisense gene protein 1,Tdark,NULL,-1
13954,Ras-related C3 botulinum toxin substrate 1,Tbio,NULL,-1
14062,Ras-related protein Rab-9A,Tbio,NULL,-1
14249,Regulator of G-protein signaling 4,Tchem,NULL,-1
14278,Renin,Tclin,NULL,-1
14455,Resistin,Tbio,NULL,-1
479,Retinal dehydrogenase 1,Tchem,NULL,-1
14044,Retinoblastoma-associated protein,Tchem,NULL,-1
1222,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,Tbio,NULL,-1
15222,Scavenger receptor class B member 1,Tchem,NULL,-1
16606,Serine--pyruvate aminotransferase,Tbio,NULL,-1
16400,Serpin B9,Tbio,NULL,-1
13303,Serum paraoxonase/arylesterase 1,Tbio,NULL,-1
15869,Sex hormone-binding globulin,Tchem,NULL,-1
15582,Sigma non-opioid intracellular receptor 1,Tclin,NULL,-1
16629,Signal transducer and activator of transcription 1-alpha/beta,Tchem,NULL,-1
16519,Signal transducer and activator of transcription 3,Tchem,NULL,-1
16731,Signal transducer and activator of transcription 6,Tchem,NULL,-1
15253,SLC2A4 regulator,Tbio,NULL,-1
16747,Small ubiquitin-related modifier 1,Tbio,NULL,-1
16531,Small ubiquitin-related modifier 2,Tbio,NULL,-1
15610,Sodium-dependent dopamine transporter,Tclin,NULL,-1
15283,Sodium-dependent noradrenaline transporter,Tclin,NULL,-1
15611,Sodium-dependent serotonin transporter,Tclin,NULL,-1
11634,Sodium/bile acid cotransporter,Tchem,NULL,-1
16000,Sodium/hydrogen exchanger 1,Tchem,NULL,-1
15312,Solute carrier family 15 member 1,Tchem,NULL,-1
15313,Solute carrier family 15 member 2,Tbio,NULL,-1
7086,"Solute carrier family 2, facilitated glucose transporter member 1",Tchem,NULL,-1
7088,"Solute carrier family 2, facilitated glucose transporter member 9",Tbio,NULL,-1
15406,Solute carrier family 22 member 1,Tchem,NULL,-1
15067,Solute carrier family 22 member 11,Tclin,NULL,-1
15119,Solute carrier family 22 member 12,Tclin,NULL,-1
15319,Solute carrier family 22 member 2,Tchem,NULL,-1
15407,Solute carrier family 22 member 3,Tchem,NULL,-1
15016,Solute carrier family 22 member 4,Tbio,NULL,-1
14979,Solute carrier family 22 member 5,Tbio,NULL,-1
15320,Solute carrier family 22 member 6,Tclin,NULL,-1
15017,Solute carrier family 22 member 7,Tbio,NULL,-1
15018,Solute carrier family 22 member 8,Tclin,NULL,-1
15118,Solute carrier family 22 member 9,Tbio,NULL,-1
15183,Solute carrier family 23 member 2,Tbio,NULL,-1
16044,Solute carrier organic anion transporter family member 1A2,Tbio,NULL,-1
16178,Solute carrier organic anion transporter family member 1B1,Tchem,NULL,-1
16179,Solute carrier organic anion transporter family member 1B3,Tchem,NULL,-1
16046,Solute carrier organic anion transporter family member 2A1,Tbio,NULL,-1
16180,Solute carrier organic anion transporter family member 2B1,Tbio,NULL,-1
16417,SPARC,Tbio,NULL,-1
11631,Sphingomyelin phosphodiesterase 2,Tchem,NULL,-1
15506,Stearoyl-CoA desaturase 5,Tchem,NULL,-1
3703,"Steroid 17-alpha-hydroxylase/17,20 lyase",Tclin,NULL,-1
3898,Steroid 21-hydroxylase,Tbio,NULL,-1
16729,"Steroidogenic acute regulatory protein, mitochondrial",Tbio,NULL,-1
16607,Sterol regulatory element-binding protein 1,Tbio,NULL,-1
16225,Sterol regulatory element-binding protein 2,Tchem,NULL,-1
15514,Stromal cell-derived factor 1,Tbio,NULL,-1
10436,Stromelysin-1,Tchem,NULL,-1
16647,"Sucrase-isomaltase, intestinal",Tchem,NULL,-1
16509,Sulfotransferase 1A1,Tbio,NULL,-1
16510,Sulfotransferase 1A3,Tbio,NULL,-1
16445,Sulfotransferase family cytosolic 1B member 1,Tbio,NULL,-1
16316,Superoxide dismutase [Cu-Zn],Tbio,NULL,-1
15605,Suprabasin,Tbio,NULL,-1
15832,Survival motor neuron protein,Tbio,NULL,-1
11736,Susceptibility protein NSG-x,Tdark,NULL,-1
18813,Synaptic vesicular amine transporter,Tclin,NULL,-1
17058,TATA-box-binding protein,Tbio,NULL,-1
17009,Telomerase reverse transcriptase,Tchem,NULL,-1
18057,Thiopurine S-methyltransferase,Tchem,NULL,-1
17231,"Thioredoxin, mitochondrial",Tbio,NULL,-1
17771,Thrombopoietin,Tbio,NULL,-1
18310,Thrombospondin-1,Tbio,NULL,-1
17289,Thromboxane-A synthase,Tchem,NULL,-1
18602,Thymidylate synthase,Tclin,NULL,-1
18302,Thyrotropin subunit beta,Tbio,NULL,-1
17608,Tissue factor,Tchem,NULL,-1
17153,Tissue factor pathway inhibitor,Tbio,NULL,-1
18055,Tissue-type plasminogen activator,Tclin,NULL,-1
17812,Toll-like receptor 2,Tchem,NULL,-1
17168,TP53-target gene 3 protein,Tdark,NULL,-1
16166,Transcription activator BRG1,Tbio,NULL,-1
8193,Transcription factor 4,Tbio,NULL,-1
17394,Transcription factor 7-like 2,Tbio,NULL,-1
8603,Transcription factor AP-1,Tchem,NULL,-1
4966,Transcription factor E2F1,Tbio,NULL,-1
17279,Transcription factor p65,Tchem,NULL,-1
15973,Transcription factor Sp1,Tbio,NULL,-1
17079,Transcription initiation factor IIB,Tbio,NULL,-1
10944,Transcriptional activator Myb,Tbio,NULL,-1
19189,Transcriptional coactivator YAP1,Tbio,NULL,-1
17479,Transforming growth factor beta-1,Tchem,NULL,-1
17610,Transforming growth factor beta-2,Tbio,NULL,-1
17008,Transitional endoplasmic reticulum ATPase,Tchem,NULL,-1
18174,Translocator protein,Tchem,NULL,-1
17150,Trefoil factor 1,Tbio,NULL,-1
17097,"Tryptophan 2,3-dioxygenase",Tchem,NULL,-1
18218,Tuberin,Tbio,NULL,-1
17761,Tumor necrosis factor,Tclin,NULL,-1
17668,Tumor necrosis factor ligand superfamily member 10,Tbio,NULL,-1
17774,Tumor necrosis factor receptor superfamily member 10B,Tbio,NULL,-1
17775,Tumor necrosis factor receptor superfamily member 11B,Tbio,NULL,-1
17675,Tumor necrosis factor receptor superfamily member 1A,Tchem,NULL,-1
17678,Tumor necrosis factor receptor superfamily member 6,Tbio,NULL,-1
8233,Type II iodothyronine deiodinase,Tbio,NULL,-1
18332,Tyrosinase,Tclin,NULL,-1
13877,Tyrosine-protein phosphatase non-receptor type 1,Tchem,NULL,-1
18454,Tyrosyl-DNA phosphodiesterase 1,Tchem,NULL,-1
18625,Ubiquitin carboxyl-terminal hydrolase 1,Tchem,NULL,-1
18358,Ubiquitin carboxyl-terminal hydrolase 2,Tbio,NULL,-1
18591,Ubiquitin-associated and SH3 domain-containing protein B,Tbio,NULL,-1
6362,UDP-glucose 4-epimerase,Tchem,NULL,-1
18555,UDP-glucuronosyltransferase 1-1,Tbio,NULL,-1
18679,UDP-glucuronosyltransferase 1-10,Tbio,NULL,-1
18636,UDP-glucuronosyltransferase 1-3,Tbio,NULL,-1
18710,UDP-glucuronosyltransferase 1-4,Tbio,NULL,-1
18637,UDP-glucuronosyltransferase 1-6,Tbio,NULL,-1
18638,UDP-glucuronosyltransferase 1-7,Tbio,NULL,-1
18489,UDP-glucuronosyltransferase 1-8,Tbio,NULL,-1
18680,UDP-glucuronosyltransferase 1-9,Tbio,NULL,-1
18490,UDP-glucuronosyltransferase 2A1,Tdark,NULL,-1
18415,UDP-glucuronosyltransferase 2B15,Tbio,NULL,-1
18491,UDP-glucuronosyltransferase 2B4,Tbio,NULL,-1
18711,UDP-glucuronosyltransferase 2B7,Tchem,NULL,-1
18687,Uridine 5'-monophosphate synthase,Tclin,NULL,-1
18507,Urokinase plasminogen activator surface receptor,Tchem,NULL,-1
4303,Uroporphyrinogen decarboxylase,Tbio,NULL,-1
18809,Vascular endothelial growth factor A,Tclin,NULL,-1
11068,Vasopressin-neurophysin 2-copeptin,Tbio,NULL,-1
13667,Vitamin K-dependent protein C,Tchem,NULL,-1
13740,Vitamin K-dependent protein S,Tbio,NULL,-1
19070,von Willebrand factor,Tbio,NULL,-1
18999,Wilms tumor protein,Tbio,NULL,-1
19003,X-box-binding protein 1,Tbio,NULL,-1
12768,Xaa-Pro dipeptidase,Tchem,NULL,-1
19171,Xanthine dehydrogenase/oxidase,Tclin,NULL,-1
19847,Zinc finger protein 366,Tbio,NULL,-1
